State,FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,street,city,County,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime
New York,1003302,Greenwich Farmers' Market,http://www.localharvest.org/farmers-market-at-70-main-M44584,,,,,106 Main Street,Greenwich,Washington,12834,01/01/2016 to 12/31/2016,Wed: 3:00 PM-6:00 PM;,01/01/2016 to 12/31/2016,Wed: 3:00 PM-6:00 PM;,,,,,-73.499252,43.090057,,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,Y,Y,Y,N,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,7/1/2016 16:43
New York,1007026,Grove Park Farmers' Market,,,,,,"Corner of 4th & Walnut Street Grove Park, Schuyler Co.",Elmira,Schuyler County,,,,,,,,,,-76.820099,42.092098,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
New York,1001725,Hamburg Farmers' Market,http://www.hamburg-chamber.org/visit/farmers_market.aspx,https://www.facebook.com/Hamburg Farmers Market,,,,"Village Parking Lot, Entrances on Main & Union Streets",Hamburg,Erie,14075,05/03/2014 to 11/01/2014,Sat: 7:30 AM-1:00 PM;,,,,,,,-78.831017,42.716843,Federal/State government building grounds,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,N,Y,N,4/22/2014 14:23
New York,1007373,Hamilton Farmers Market,,,,,,"Village Green, Between E. Broad & Broad Sts",Hamilton,Madison,,,,,,,,,,-75.541298,42.8195,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
New York,1010241,Hammond Farmers Market,,https://www.facebook.com/thehammondfarmersmarket,,,,1A North Main St.,Hammond,St. Lawrence,,07/02/2014 to 10/01/2014,Wed: 3:30 PM-7:00 PM;,,,,,,,-75.693291,44.451843,,Y,Y,Y,Y,Y,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/27/2014 13:32
New York,1003973,Hammondsport Farmers Market,,,,,,Liberty St. Park,Hammondsport,Steuben,,,Mon: 9:00 AM-5:00 PM;,,,,,,,-77.22216,42.407951,Other,N,N,N,N,N,-,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,5/22/2014 17:47
New York,1012165,Hampton Bays Farmers Market,http://www.stmaryshb.org,https://www.facebook.com/hamptonbaysfarmersmarket,@HBFarmersMrkt,,Instagram: hamptonbaysfarmersmarket,165 Ponquogue Avenue,Hampton Bays ,Suffolk,11946,05/28/2016 to 09/03/2016,Sat: 9:00 AM-1:00 PM;,,,,,,,-72.513107,40.858696,,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,7/1/2016 9:04
New York,1004423,Hancock Community Education Farmers Market,,,,,,"Great American Store lot, across from 11 East Main St",Hancock,Delaware,,,,,,,,,,-75.281898,41.955101,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
New York,1004225,Harriman State Campus Farmers Market,http://www.empirestateplaza.org,,,,,"Harriman State Office Campus, Vendor Park, 1220 Washington Ave,",Albany,Albany,,May to October,Fri:10:00 AM - 2:00 PM;,,,,,,,-73.808769,42.678318,Federal/State government building grounds,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,5/31/2012 13:39
New York,1002628,Hartford Farmers Market,http://www.hartfordny.com,,,,,Route 40 & Route 149,Hartford,Washington,12838,,,,,,,,,-73.393402,43.360401,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
New York,1005737,Hartsdale Farmers Market,,,,,,,Hartsdale,Westchester,10530,June to November,Sat:10:00 AM - 4:00 PM;,,,,,,,-73.796097,41.01088,Other,N,N,N,N,N,-,Y,N,N,Y,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/17/2012 10:08
New York,1004140,Harvest Festival at Bethel Woods,http://www.bethelwoodscenter.org,,,,,Hurd & West Shore Rds,Bethel,Sullivan,12754,,,,,,,,,-74.882103,41.702999,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apr 20 2010 11:09AM
New York,1011797,Harvest for Health Farmers' Market at NewYork-Presbyterian/Hudson Valley Hospital,http://www.hvhc.org/patient-service/farmers-market.html,https://www.facebook.com/NYPHVHFarmersMarket/,,,,1980 Crompond Rd,Cortlandt Manor,Westchester,10567,05/03/2016 to 11/30/2016,Tue: 11:00 AM-4:00 PM;,,,,,,,-73.892998,41.291874,,Y,N,N,N,Y,-,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,N,3/7/2016 10:49
New York,1019383,Harvest Home 125th Street Market,,,,,,W. 125th Street & Adam Clayton Powell Blvd,New York,New York,,06/04/2019 to 11/19/2019,Tue: 8:00 AM-4:00 PM;,,,,,,,-73.947701,40.808708,,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2/5/2019 10:44
New York,1005331,Harvest Home Bellevue Farmer's Market,http://www.harvesthomefm.org,,,,,27th Street Between 1st Avenue & St. Carmel Place,Manhattan,New York,,,,,,,,,,-73.977303,40.739601,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apr 21 2010 12:12PM
New York,1019373,Harvest Home Brower Park Market,http://harvesthomefm.org,,,,,Brooklyn Avenue & Prospect Place,New York,Kings,,06/06/2019 to 11/14/2019,Thu: 8:00 AM-4:00 PM;,,,,,,,-73.944527,40.674042,,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2/5/2019 9:49
New York,1019374,Harvest Home Clinton Hill Market,,,,,,Lafayette btwn Waverly & Washington,Brooklyn,New York,,06/04/2019 to 11/19/2019,Tue: 8:00 AM-4:00 PM;,,,,,,,-73.966309,40.688145,,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2/5/2019 9:49
New York,1019366,Harvest Home Co-Op City Market,,,,,,Asch Loop & Aldrich Street,Bronx,Bronx,,06/05/2019 to 11/20/2019,Wed: 8:00 AM-4:00 PM;,,,,,,,-73.831009,40.870274,,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,1/30/2019 16:26
New York,1019375,Harvest Home Coney Island Hospital Market,,,,,,Ocean Pkwy btwn Shore Pkwy & Avenue Z,New York,Kings,,06/05/2019 to 11/20/2019,Wed: 8:00 AM-4:00 PM;Fri: 8:00 AM-4:00 PM;,,,,,,,-73.966125,40.58551,,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2/5/2019 9:48
New York,1019380,Harvest Home East Harlem Market,,,,,,E. 104th Street & 3rd Avenue,New York,New York,,06/06/2019 to 11/14/2019,Thu: 8:00 AM-4:00 PM;,,,,,,,-73.945625,40.790264,,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2/5/2019 10:24
New York,1002336,Harvest Home Echo Park Market,http://www.harvesthomefm.org,,,,,"Tremont Avenue, between Anthony",Bronx,Bronx,,,,,,,,,,-73.903198,40.848801,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apr 21 2010 11:30AM
New York,1002341,Harvest Home Forest Avenue Market,http://www.harvesthomefm.org,,,,,Forest Ave. btw 156th and Westchester,Bronx,Bronx,,,,,,,,,,-73.906303,40.817799,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apr 21 2010 11:33AM
New York,1019381,Harvest Home Harlem Hospital Market,,,,,,Lenox Avenue btwn W. 136th & W. 138th Street,New York,New York,,01/01/2019 to 12/31/2019,Fri: 8:00 AM-4:00 PM;,,,,,,,-73.940102,40.814968,,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2/5/2019 10:38
New York,1019377,Harvest Home Hunts Point Market,,,,,,E. 163rd btwn Southern & Bruckner Boulevards,New York,Bronx,,06/05/2019 to 11/20/2019,Wed: 8:00 AM-4:00 PM;,,,,,,,-73.890701,40.820778,,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2/5/2019 10:02
New York,1019378,Harvest Home Jacobi Hospital Market,,,,,,1400 Pelham Parkway,New York,Bronx,,06/04/2019 to 11/19/2019,Tue: 8:00 AM-4:00 PM;Fri: 8:00 AM-4:00 PM;,,,,,,,-73.846977,40.857346,,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2/5/2019 10:03
New York,1019376,Harvest Home Kings County Hospital Market,,,,,,Clarkson Avenue btwn E. 37th & E. 39th Street,New York,Kings,,06/05/2019 to 11/20/2019,Wed: 8:00 AM-4:00 PM;,,,,,,,-73.94252,40.655888,,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2/5/2019 9:59
New York,1019382,Harvest Home Lenox Avenue Market,,,,,,Lenox Avenue btwn W. 117th & W. 118th Street,New York,New York,,06/08/2019 to 11/16/2019,Sat: 8:00 AM-4:00 PM;,,,,,,,-73.94886,40.803028,,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2/5/2019 10:42
New York,1005329,Harvest Home Metropolitan Avenue Market,http://www.harvesthomefm.org,,,,,101-15 Metropolitan Avenue,Queens,Queens,,,,,,,,,,-73.851196,40.710701,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apr 21 2010 11:52AM
New York,1002339,Harvest Home Metropolitan Hospital Market,http://harvesthomefm.org,,,,,97-99th Street and 2nd Ave.,Manhattan,New York,,06/07/2019 to 11/15/2019,Fri: 8:00 AM-4:00 PM;,,,,,,,-73.94622,40.785538,,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1/30/2019 16:14
New York,1005330,Harvest Home Mt Morris Park Market,http://www.harvesthomefm.org,,,,,124th Street & 5th Avenue/ Marcus Garvey Park,Manhattan,New York,,,,,,,,,,-73.942902,40.805599,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apr 21 2010 12:09PM
New York,1002335,Harvest Home Mt. Eden Market,http://www.harvesthomefm.org,https://www.facebook.com/HarvestHomeMkts/,https://twitter.com/HarvestHomeMkts,,https://www.instagram.com/harvesthomemkts/,Mt. Eden Pkwy & Morris Avenue,Bronx,Bronx,,06/04/2019 to 11/19/2019,Tue: 8:00 AM-4:00 PM;Thu: 8:00 AM-4:00 PM;,,,,,,,-73.909515,40.842701,,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,1/30/2019 16:18
New York,1005332,Harvest Home North Central Bronx Market,,,,,,E. Mosholu Pkwy N. & Jerome Avenue,Bronx,Bronx,,06/05/2019 to 11/20/2019,Wed: 8:00 AM-4:00 PM;,,,,,,,-73.883865,40.880478,,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,1/30/2019 16:22
New York,1002334,Harvest Home Presbyterian Church Market,http://www.harvesthomefm.org,,,,,Merrick Blvd. & Baisley Blvd.,New York,Queens,10035,,,,,,,,,-73.769798,40.683701,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
New York,1019379,Harvest Home St. Mary's Park Market,,,,,,E. 149th Street & Eagle Avenue,New York,Bronx,,06/06/2019 to 11/14/2019,Thu: 8:00 AM-4:00 PM;,,,,,,,-73.911896,40.81385,,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2/5/2019 10:23
New York,1002337,Harvest Home Sunday Market / Bronx Museum,,https://www.facebook.com/groups/109555025750447/?fref=ts,,,,"Bronx Museum of the Arts, 165th Street,",Grand Concourse,Bronx,,,,,,,,,,-73.919701,40.831001,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apr 21 2010 11:30AM
New York,1002340,Harvest Home Union Settlement Market,http://www.harvesthomefm.org,,,,,104th St and 3rd Ave,Manhattan,New York,,,,,,,,,,-73.945702,40.789799,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apr 21 2010 11:33AM
New York,1002345,Harvest Home West Harlem Market,,,,,,Broadway btwn W. 138th & W. 139th St,New York,New York,,06/04/2019 to 11/19/2019,Tue: 8:00 AM-4:00 PM;,,,,,,,-73.953194,40.822369,,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,1/30/2019 12:51
New York,1012741,Hastings Farmers Market,http://hastingsfarmersmarket.org,https://www.facebook.com/HastingsFarmersMarket,,,https://www.instagram.com/hastings_farmers_market/,7 Maple Avenue,Hastings-on-Hudson,Westchester,10706,06/04/2016 to 11/19/2016,Sat: 8:30 AM-1:30 PM;,,,,,,,-73.883751,40.99575,,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,Y,7/28/2016 13:14
New York,1006219,Hattie Carthan community farmers market,http://www.hattiecarthancommunitymarket.com,,,,,49 Van Buren Street,Brooklyn,Kings,11221,07/28/2013 to 11/17/2013,,,,,,,,-73.943588,40.690239,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",N,N,N,N,N,Y,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,6/11/2013 15:20
New York,1006220,Hattie Carthan Community Market,http://www.hattiecarthancommunitymarket.com,https://www.facebook.com/pages/Hattie-Carthan-Community-Farmers-Market/186267911430230?ref=br_tf,,,,Clifton & Marcy Avenues,New York City,Kings,,07/13/2013 to 11/16/2013,,,,,,,,-73.947998,40.689499,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,6/11/2013 15:26
New York,1008353,hauppauge farmers market,http://www.longislandgrowermarket.com,,,,,102 motor parway,Hauppauge ,Suffolk,11787,,Thu: 8:00 AM-2:00 PM;,,,,,,,-73.828125,40.78054,Private business parking lot,Y,Y,N,Y,N,-,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,6/24/2013 14:40
New York,1005725,Haverstraw Farmers Market,http://www.voh-ny.com/farmers.htm,,,,,40 New Main Street,Haverstraw,Rockland,10927,"June 17, 2012 to June 17, 2012",sun:9:00 AM - 1:00 PM;,,,,,,,-73.966881,41.196842,Closed-off public street,Y,Y,N,N,N,-,Y,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,5/31/2012 20:57
New York,1005993,Hayground School Farmers' Market,,,,,,151 Mitchell Lane,Bridgehampton,Suffolk,11932,"May 25, 2012 to August 31, 2012",Fri:3:00 PM - 6:30 PM;,,,,,,,-72.315239,40.940922,Educational institution,Y,Y,N,N,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,5/28/2012 16:24
New York,1000909,Healthy Orange Farmers Market,,,,,,132 Broadway,Newburgh,Orange,12550,July to October,Tue:10:00 AM - 3:00 PM;,,,,,,,-74.012962,41.500229,Local government building grounds,N,Y,Y,Y,Y,-,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,5/17/2012 15:44
New York,1006677,Heart of the Hudson Valley Farmers Market,http://www.hvfarmersmarket.com,https://www.facebook.com/pages/Heart-of-the-Hudson-Valley-Farmers-Market-Milton-NY/141460912532000,,,,"1801-1805 Rt. 9W, Cluett Schantz Park",Milton,Ulster,12547,06/14/2014 to 10/18/2014,Sat: 9:00 AM-2:00 PM;,,,,,,,-73.962173,41.653194,Private business parking lot,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,6/16/2014 10:27
New York,1000842,Herkimer Farmers' Market,http://www.herkimerfarmersmarket.com/,https://www.facebook.com/pages/Herkimer-Farmers-Market/343803756975?ref=tn_tnmn,,,,420 East German St,Herkimer,Herkimer,13350,06/02/2014 to 10/13/2014,Mon: 1:00 PM-5:00 PM;,,,,,,,-74.986496,43.034641,Other,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,3/16/2014 7:05
New York,1001669,Hicksville Farmers Market,http://www.ligreenmarket.org,,,,,Broadway and Jerusalem Avenue,Hicksville,Nassau,11801,June to November,sun:9:00 AM - 2:00 PM;,,,,,,,-73.52523,40.763851,,Y,Y,N,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,5/17/2012 16:25
New York,1002404,High School for Public Service Youth Farm Market,http://www.hspsfarm.blogspot.com,,,,,600 Kingston Avenue,Brooklyn,Kings,11220,June to October,Wed:2:30 PM - 6:30 PM;,,,,,,,-73.942635,40.658821,Educational institution,N,Y,Y,Y,Y,-,Y,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6/1/2012 0:29
New York,1001833,Hillside Market,http://www.hillsidefleamarkets.com,https://www.facebook.com/pages/Hillside-Antiques-Flea-Farmers-Market/156152271105806,,,,7753 NYS RT. 3 (Seaway Trail) Pulaski,Pulaski,Oswego,13142,05/03/2014 to 09/28/2014,Sat: 9:00 AM-5:00 PM;Sun: 9:00 AM-5:00 PM;,,,,,,,-76.173676,43.58773,Other,Y,Y,Y,N,Y,-,Y,Y,Y,N,N,N,Y,Y,Y,N,Y,N,N,N,Y,N,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,N,3/31/2014 16:51
New York,1001834,Hilltown Farmers Market,,,,,,"2958  Route 145,",PRESTON HOLLOW,Albany,12469,,,,,,,,,-74.201302,42.4384,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apr 16 2010  9:44AM
New York,1009509,Historic Newburgh Farmers Market ,http://www.localharvest.org/historic-newburgh-farmers-market-M43259,,,,,Town Hall parking lot,Newburgh,Orange,12550,,,,,,,,,-74.042397,41.537899,,Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
New York,1002429,Hobart Farmers' Market,http://www.hobartfarmersmarket.com,https://www.facebook.com/HobartFarmersMarket,https://twitter.com/HobartFarmersMk,http://www.youtube.com/user/HobartFarmersMarket,,101 Maple Avenue,Hobart,Delaware,13788,06/01/2012 to 09/31/2012,Fri: 4:00 PM-7:00 PM;,,,,,,,-74.664452,42.366932,Local government building grounds,N,Y,N,N,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,N,N,N,3/14/2014 11:10
New York,1008679,Hogensburg Farmers' Market,,,,,,Cook Rd,Hogansburg,St. Lawrence,,,Tue: 9:00 AM-4:00 PM;Wed: 9:00 AM-4:00 PM;,,,,,,,-74.629646,44.987717,Local government building grounds,N,Y,Y,Y,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/27/2013 15:29
New York,1002261,Holland Farmers Market,,,,,,"Municipal town parking lot, Route 16, next to fire dept",Holland,Erie,,,,,,,,,,-78.542503,42.641899,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May 20 2010  8:15AM
New York,1005558,Homer Farmers Market,http://www.homerfarmersmarket.com,https://www.facebook.com/homerfarmersmarket,,,,40 South Main Street,Homer,Cortland,13077,05/10/2014 to 10/25/2014,Wed: 4:30 PM-7:00 PM;Sat: 9:00 AM-1:00 PM;,11/15/2014 to 03/14/2015,Sat: 9:00 AM-1:00 PM;,,,,,-76.178741,42.635319,Other,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,N,N,Y,5/21/2014 10:31
New York,1008901,Hoosick Falls Farmers Market,http://www.hayc3.org,https://www.facebook.com/HAYC3,,,,80 Church Street,Hoosick Falls,Rensselaer,12090,05/07/2014 to 09/03/2014,Wed: 4:00 PM-7:00 PM;,,,,,,,-73.351967,42.899452,Other,Y,N,N,N,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,4/22/2014 14:15
New York,1003321,Hornell Farmers Market - Broadway Mall,http://www.Hornellhpg.com,https://www.facebook.com/hornellfarmersmarket,,,,Broadway street,Hornell,Steuben,14843,05/01/2012 to 10/31/2012,Thu: 10:00 AM-6:00 PM;,,,,,,,-77.660103,42.326801,Other,N,Y,N,N,N,Y,Y,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,5/19/2014 11:03
New York,1003322,Hornell Farmers Market - Broadway Park,http://www.hornellhpg.com,https://www.facebook.com/hornellfarmersmarket,,,,Broadway Park (Off Main St),Hornell,Steuben,,05/01/2014 to 10/30/2014,Thu: 10:00 AM-6:00 PM;,,,,,,,-77.660355,42.326382,Local government building grounds,Y,N,N,N,N,-,Y,N,Y,Y,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,5/19/2014 11:05
New York,1005674,Hudson Farmers Market,http://www.hudsonfarmersmarketny.com,https://www.facebook.com/hudson.markt,,,,Corner of Columbia and Sixth Streets,Hudson,Columbia,12534,05/01/2019 to 11/01/2019,Sat: 9:00 AM-1:00 PM;,,,,,,,-73.783691,42.248657,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,12/26/2018 11:16
New York,1000350,Huntington Village Farmers Market,,,,,,"Main St (Rt 25A), east of Route 110 North",Huntington Village,Suffolk,,,,,,,,,,-73.4263,40.871201,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
New York,1009769,Hunts Point Farmers Market Wednesday,http://www.downtoearthmarkets.com,https://www.facebook.com/DowntoEarthMarkets,https://twitter.com/DowntoEarthMkts,,Instagram DowntoEarthMkts,Southern Blvd & Est 163rd Street,Bronx,Bronx,,07/09/2014 to 11/19/2014,Wed: 8:30 AM-4:00 PM;,,,,,,,-73.891563,40.821003,Private business parking lot,Y,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/4/2014 14:39
New York,1004391,Husdon Falls Farmers Market,,,,,,"Broadway Bowl, Rt 4, Across from McDonalds",Hudson Falls,Washington,,,,,,,,,,-73.585899,43.300598,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
New York,1004029,Hyde Park Farmers Market,,,,,,"Hyde Park Drive-in, Rt 9",Hyde Park,Dutchess,,,,,,,,,,-73.942596,41.791302,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009
New York,1004083,Ilion Farmers Market at Historic Clapsaddle Farm,,https://www.facebook.com/ilionfarmer'smarketathistoricclapsaddlefarm,,,,"437 otsego street ,state route 51s",ilion,Herkimer,13357,01/01/2014 to 12/31/2014,Fri: 12:00 PM-6:00 PM;Sat: 10:00 AM-5:00 PM;,,,,,,,-75.044563,43.001179,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,Y,N,Y,N,N,N,Y,3/14/2014 20:14
New York,1018772,Indian Lake Community Farmers Market ,,,,,,P.O. Box 651,Indian Lake,Hamilton,12842,07/01/2018 to 09/22/2018,Sat: 10:00 AM-2:00 PM;,,,,,,,-74.270515,43.782822,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,Y,Y,N,N,9/28/2018 15:53
New York,1000072,Inwood Greenmarket,http://www.grownyc.org,https://www.facebook.com/ManhattanGreenmarkets,,,,Isham St - Seaman & Cooper,New York,New York,10034,01/01/2013 to 12/31/2013,Sat: 8:00 AM-3:00 PM;,,,,,,,-73.919945,40.868271,Other,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/23/2013 15:53
New York,1010820,Irondequoit Farmers' Market,http://www.irondequoit.org,,,,,1280 Titus Avenue,Rochester,Monroe,14617,05/28/2015 to 10/28/2015,Thu: 4:00 PM-8:00 PM;,,,,,,,-77.581924,43.211765,,Y,Y,N,Y,Y,-,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,2/12/2015 15:07
